view_id,source_media_id,source_timestamp,view_label,source_frame_path,crop_path,pose_estimate,blur_quality,exposure_quality,occlusion_quality,face_visibility_quality,review_status,production_status
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000230p000_5362E6EF,GFM_MEDIA_CF27_BDD75F0CE953,00:02:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000230p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000240p000_CEE41504,GFM_MEDIA_CF27_BDD75F0CE953,00:02:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000240p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000300p000_F3BD477B,GFM_MEDIA_CF27_BDD75F0CE953,00:03:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000300p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000305p000_2C9E60F6,GFM_MEDIA_CF27_BDD75F0CE953,00:03:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000305p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000320p000_D395DFD5,GFM_MEDIA_CF27_BDD75F0CE953,00:03:20.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000320p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000330p000_825D4633,GFM_MEDIA_CF27_BDD75F0CE953,00:03:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000330p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000340p000_5300BE90,GFM_MEDIA_CF27_BDD75F0CE953,00:03:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000340p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000350p000_CAFE19F8,GFM_MEDIA_CF27_BDD75F0CE953,00:03:50.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000350p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000359p740_B1907EA5,GFM_MEDIA_CF27_BDD75F0CE953,00:03:59.740,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000359p740.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_BDD75F0CE953_TIMESTAMPED_FRAME_000400p000_6AD8FAE2,GFM_MEDIA_CF27_BDD75F0CE953,00:04:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_BDD75F0CE953/frames/GFM_MEDIA_CF27_BDD75F0CE953_FRAME_000400p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000000p000_249A8BB1,GFM_MEDIA_CF27_60F68A5C1AF4,00:00:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000000p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000005p000_5ED27FB6,GFM_MEDIA_CF27_60F68A5C1AF4,00:00:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000005p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000030p000_37EB4B70,GFM_MEDIA_CF27_60F68A5C1AF4,00:00:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000030p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000100p000_DB8B57B4,GFM_MEDIA_CF27_60F68A5C1AF4,00:01:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000100p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000130p000_A77B3854,GFM_MEDIA_CF27_60F68A5C1AF4,00:01:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000130p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000140p000_12BE8F11,GFM_MEDIA_CF27_60F68A5C1AF4,00:01:40.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000140p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000200p000_F0717F1F,GFM_MEDIA_CF27_60F68A5C1AF4,00:02:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000200p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000230p000_3089DCD7,GFM_MEDIA_CF27_60F68A5C1AF4,00:02:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000230p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000255p000_E1582169,GFM_MEDIA_CF27_60F68A5C1AF4,00:02:55.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000255p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000300p000_D99F1049,GFM_MEDIA_CF27_60F68A5C1AF4,00:03:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000300p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000330p000_5E02AB2E,GFM_MEDIA_CF27_60F68A5C1AF4,00:03:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000330p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000345p000_6CC54BEC,GFM_MEDIA_CF27_60F68A5C1AF4,00:03:45.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000345p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_60F68A5C1AF4_TIMESTAMPED_FRAME_000354p850_EFE1A5E6,GFM_MEDIA_CF27_60F68A5C1AF4,00:03:54.850,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_60F68A5C1AF4/frames/GFM_MEDIA_CF27_60F68A5C1AF4_FRAME_000354p850.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000000p000_AEE980FE,GFM_MEDIA_CF27_90A29684F972,00:00:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000000p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000005p000_61A2D897,GFM_MEDIA_CF27_90A29684F972,00:00:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000005p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000030p000_D793775B,GFM_MEDIA_CF27_90A29684F972,00:00:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000030p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000100p000_803FDC8B,GFM_MEDIA_CF27_90A29684F972,00:01:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000100p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000115p000_D48EEBC5,GFM_MEDIA_CF27_90A29684F972,00:01:15.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000115p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000130p000_0EEC9D30,GFM_MEDIA_CF27_90A29684F972,00:01:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000130p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000200p000_4F69E865,GFM_MEDIA_CF27_90A29684F972,00:02:00.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000200p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000205p000_63ED476F,GFM_MEDIA_CF27_90A29684F972,00:02:05.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000205p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000230p000_536D737D,GFM_MEDIA_CF27_90A29684F972,00:02:30.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000230p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000235p000_1FE31C80,GFM_MEDIA_CF27_90A29684F972,00:02:35.000,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000235p000.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
VIEW_ART_GFM_MEDIA_CF27_90A29684F972_TIMESTAMPED_FRAME_000243p300_2066BAF9,GFM_MEDIA_CF27_90A29684F972,00:02:43.300,MENU,build-artifacts/source-media-ingestion/GFM_MEDIA_INGEST_20260802_191500/cf27/GFM_MEDIA_CF27_90A29684F972/frames/GFM_MEDIA_CF27_90A29684F972_FRAME_000243p300.png,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NEEDS_HUMAN_VIEW_REVIEW,NOT_PRODUCTION_DATA
